date,open,high,low,close,volume,dividends,stock_splits,Mkt-RF,SMB,HML,RMW,CMA,RF,ads_index,SP500,BAMLH0A0HYM2,BAMLH0A0HYM2EY,CBBTCUSD,CBETHUSD,DAAA,DBAA,DCOILBRENTEU,DCOILWTICO,DEXJPUS,DEXUSEU,DEXUSUK,DHHNGSP,T10Y3M,T10YIE,USRECD,USRECDM,USRECDP,VIXCLS,close_lag1,close_lag3,close_lag5,open_lag1,open_lag3,open_lag5,high_lag1,high_lag3,high_lag5,low_lag1,low_lag3,low_lag5,close_ma5,close_ma10,close_vol5,close_vol10,close_SP500_product,close_SP500_ratio,close_VIXCLS_product,close_VIXCLS_ratio,SP500_VIXCLS_product,SP500_VIXCLS_ratio,RSI,MACD,MACD_signal,MA20,BB_upper,BB_lower
2015-01-08,-1.3207846038802105,-1.3193333402738174,-1.3227576626487758,-1.314957030148202,2.253099359780191,-0.027847699683560257,-0.019687480773953946,1.536677965967867,-0.12345262727115759,-0.300299181790925,0.16744041721883696,-0.33048485596069227,-0.8750837118949908,-0.013922163558721813,-1.1992149218601367,0.6804478926273391,0.07235616323348379,-0.9197294947022479,-0.8642441073791609,-0.22547851079800219,-0.4025789839413985,-0.4642501755284332,-0.7149013299046549,-0.012061745303108815,1.1740461005658647,2.0070187165026874,-0.12270532359671653,1.1955133442032662,-0.9526966038662983,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,-0.17611759047246062,-1.3165101134510069,-1.298823781467675,-1.2859924145119868,-1.3092327161346669,-1.2892841032573545,-1.2819148176257351,-1.3142076629290347,-1.2941272213292614,-1.2840474740008612,-1.3120156928115143,-1.2944062519543083,-1.28141198463536,-1.3069704244850007,-1.293867195733722,-0.6109188625567015,-0.7123033969108632,-1.0332404645573638,-2.0374776640645202,-1.1353839000825494,-1.1866502434879447,-0.8772746343463331,-0.9890734643855883,-0.9436479026189888,-0.44760730596681997,-0.3950104221020505,-1.2931450376631493,-1.288317275285165,-1.2944892523248628
2015-01-09,-1.3129512801466874,-1.3180558471629134,-1.3184497568205962,-1.322224043084163,0.4106400082351091,-0.027847699683560257,-0.019687480773953946,-0.7814177039691274,-0.006049815558977138,-0.5120675392232685,-0.27771008156578475,-0.33048485596069227,-0.8750837118949908,-0.017697245868955633,-1.2157354793170376,0.7058703762101998,0.05788997497633847,-0.9211491530842241,-0.8642441073791609,-0.27446298420986565,-0.4025789839413985,-0.4642501755284332,-0.7393120155675522,-0.0677049027032835,1.21055496856337,2.0418325104620516,-0.09628978966397464,1.1599122280251621,-0.9526966038662983,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,-0.10176914671639548,-1.314442510346828,-1.3139061627214845,-1.2859924145119868,-1.3203269338980008,-1.2971109412911248,-1.2819148176257351,-1.3188446196356836,-1.302018181878888,-1.2840474740008612,-1.32226407315589,-1.3089159761254856,-1.28141198463536,-1.3137529052515298,-1.2986772921695697,-0.7809364520834612,-0.6994057720944604,-1.037470905938297,-2.0464794685843035,-1.1267964578714054,-1.2094041620206446,-0.8503658372417436,-1.049191892058222,-2.0046486469536937,-0.48375848896944973,-0.4190969534419532,-1.2943753207586564,-1.2874528736604673,-1.2980714413321695
2015-01-12,-1.3234505799349856,-1.3277185669720937,-1.3276352391273176,-1.3265207787395241,1.3087899941850496,-0.027847699683560257,-0.019687480773953946,-0.7291298317149095,0.5369381886098574,-0.48977613317775875,0.24485789526833635,0.37479405553588874,-0.8750837118949908,-0.027533517495961227,-1.231512468694517,0.7651895045702068,0.06512306910491114,-0.9211491530842241,-0.8642441073791609,-0.3479396943276603,-0.4025789839413985,-0.4642501755284332,-0.8635352826076309,-0.08996216566335337,1.2143980072999492,2.0597668891683916,-0.13591309056308748,1.09761027471348,-1.0841975523003646,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,0.18047957495014869,-1.3217141839865287,-1.3156591610575077,-1.2978801885123585,-1.312488126702619,-1.308351029237757,-1.28833862610845,-1.3175662721548709,-1.313330944663353,-1.2931501091470274,-1.3179533395138865,-1.3111756967839383,-1.2934775097841305,-1.3190226641589042,-1.303422543514063,-0.9067734130513071,-0.6883677278359281,-1.0405704617586842,-2.0446330259490044,-1.0771357234656904,-1.266230010284442,-0.7217922825180789,-1.2152464715041604,-2.665921444165234,-0.5188182771405366,-0.4458955957048226,-1.2954866561816338,-1.2862525218843373,-1.301779110856174
2015-01-13,-1.3195397726385454,-1.3180558502271553,-1.320099344046979,-1.3209561273791601,1.53543373485943,-0.027847699683560257,-0.019687480773953946,-0.2062511091727303,0.3901846739696319,0.022926205868967795,0.7867802416148323,0.05421273212835189,-0.8750837118949908,-0.03065463212321826,-1.2364981879962822,0.7736636657644942,0.05788997497633847,-0.9211491530842241,-0.8642441073791609,-0.32344745762172855,-0.4025789839413985,-0.4642501755284332,-0.8711297181471991,-0.10043617176220945,1.1125574807805914,2.0576569622617638,-0.12270532359671653,1.088709995668954,-1.1630981213608043,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,0.3126545860720421,-1.3260136753562548,-1.313588486886081,-1.3129842498673,-1.3229947761820433,-1.3194616112908044,-1.2961768281393429,-1.327235454258814,-1.3179746911630588,-1.3010522103005544,-1.327144851393881,-1.3214395512665733,-1.3080085500905985,-1.320161316992808,-1.307369649752682,-0.926228761921356,-0.7304171987442295,-1.0391914687034953,-2.016245299880777,-1.0472463091638433,-1.2833196167220422,-0.6606351508587217,-1.280062109199056,-2.1927784889908546,-0.5310100942276142,-0.46995281618361173,-1.2952712550313341,-1.2866425081478254,-1.3008835396666794
2015-01-14,-1.3220647524553137,-1.3184507065309914,-1.319031246924835,-1.3161075911455753,1.0514128876286457,-0.027847699683560257,-0.019687480773953946,-0.5635515695765527,0.40486002543365446,-0.5566503513142883,0.3222753733178358,-0.28774067950635407,-0.8750837118949908,-0.033740650716479165,-1.2477089067321827,0.8668794389016485,0.08682235149062976,-0.9280050404066339,-0.8642441073791609,-0.36018581268062644,-0.4025789839413985,-0.4642501755284332,-0.731717580027984,-0.1907744743648448,1.1644385037244172,2.1293944770871245,0.02918399651654915,1.0353083214017982,-1.0841975523003646,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,0.4393223050638572,-1.3204454551029172,-1.3208709613408447,-1.3147397680429007,-1.319081231252974,-1.311611241629759,-1.3074332358726541,-1.317566275221162,-1.316694471826329,-1.3123809446525374,-1.3196040095693164,-1.3171223088020894,-1.3102715904890205,-1.3199778136399605,-1.3102851856886755,-0.9190163379302144,-0.7869461628749224,-1.0387169015587194,-1.9828297901201544,-1.0186189526908036,-1.2986078922491202,-0.6071581627618595,-1.3407438853150528,-2.232981099021163,-0.5267159917919542,-0.48827639393438177,-1.2953020272708047,-1.2866104478407,-1.300984879477723
2015-01-15,-1.312117452633103,-1.316720279364027,-1.3144622870030511,-1.3183616186153395,0.9486519036370156,-0.027847699683560257,-0.019687480773953946,-0.981854547610296,-1.3708575017130749,0.6693769811887534,1.3287025879613283,1.3151659375313298,-0.8750837118949908,-0.03679296321768443,-1.2654401455491682,0.8923019224845091,0.07235616323348379,-0.923880734475967,-0.8642441073791609,-0.38467804938655814,-0.4025789839413985,-0.4642501755284332,-0.8467190324843017,-0.17964584288480984,0.7647624751201488,2.052382144995194,0.141450015730702,0.9641060890455901,-1.0578973626135513,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,0.5646132010231524,-1.3155938092572874,-1.3251768388622946,-1.3126661173901948,-1.321607978599209,-1.322133388718809,-1.318559949679283,-1.3179613955994902,-1.3263778122995797,-1.317031247279351,-1.318535211322327,-1.3263276990434314,-1.320550523529192,-1.3206600696954187,-1.3132962106766668,-0.9487990394979873,-0.8650933375961568,-1.0413283323104168,-1.9696259906153584,-0.9969075278188739,-1.3173006009269983,-0.5601566303059465,-1.3998260403641256,-2.2706118454168913,-0.5251213003025073,-0.502592781233087,-1.2959298913902824,-1.2862457239672085,-1.3027270767171641
2015-01-16,-1.3188586378673137,-1.3154427661615862,-1.3131806361322635,-1.31078945650273,0.8649954443828594,-0.027847699683560257,-0.019687480773953946,1.1445189240612328,0.7423931091061732,-0.13311363644960117,-0.6454431023009071,-0.20225232659767756,-0.8750837118949908,-0.03981261208328935,-1.2399395735946326,0.8668794389016485,0.08682235149062976,-0.924113834644929,-0.8642441073791609,-0.36018581268062644,-0.4025789839413985,-0.4642501755284332,-0.731717580027984,-0.14691457382588388,0.6091194062886802,2.0217882048490856,0.00276846258380727,1.017507763312746,-1.0052969832399248,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,0.36635068434031154,-1.3178492823491181,-1.3196003479796403,-1.3199590600051259,-1.3116537154953787,-1.3182140711986123,-1.3106981818549108,-1.3162298111465194,-1.3166944748971101,-1.3157492205053078,-1.3139632522244835,-1.3187754712217563,-1.3162269386337033,-1.3183686573816704,-1.3155468173003861,-0.8751512416784496,-1.0001194843029664,-1.03609854389842,-1.9711180726997484,-1.0276299794365809,-1.2840540700963774,-0.6369199108920437,-1.3056001676210687,-1.6602280339136126,-0.5041234998594765,-0.5095364171740254,-1.2964968039361533,-1.2863874505215986,-1.303770384795708
2015-01-19,-1.3075607099872855,-1.309914545214028,-1.305727794935762,-1.3113999344347684,0.6951906313435722,-0.027847699683560257,-0.019687480773953946,0.0551882520983593,-1.0626751209686012,-0.5566503513142883,0.012605461119838093,-0.9502754145485968,-0.8750837118949908,-0.04918186321830727,-1.2369557683528496,0.8668794389016485,0.08682235149062976,-0.9228381498967235,-0.8642441073791609,-0.4091702860924899,-0.4025789839413985,-0.4642501755284332,-0.8239357258655973,-0.07948815956449636,0.6898232197568488,2.0534371084485077,-0.10949755663034558,1.0086074842682202,-1.0315971729267381,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,0.22040744289322065,-1.310272263825135,-1.3147414958521935,-1.3242711269908625,-1.3183996196756427,-1.3207445455697253,-1.321235606332956,-1.314951443560733,-1.3170901738414613,-1.325446232097552,-1.312680760046993,-1.3177050591849495,-1.3254458524500954,-1.3153385444355274,-1.316669169829218,-0.931530226078703,-1.0734597399705246,-1.0359908211035007,-1.9773008338656493,-1.0563125852291497,-1.2612513843168243,-0.7060135266716338,-1.2381318559568897,-1.6164611623552105,-0.4860971379281122,-0.5112199962212479,-1.2978199943924098,-1.2878165944849655,-1.3049702341013611
2015-01-20,-1.3075607099872855,-1.309914545214028,-1.305727794935762,-1.3113999344347684,0.6951906313435722,-0.027847699683560257,-0.019687480773953946,0.0551882520983593,-1.0626751209686012,-0.5566503513142883,0.012605461119838093,-0.9502754145485968,-0.8750837118949908,-0.05307057328217203,-1.2369557683528496,0.8668794389016485,0.08682235149062976,-0.923205919280947,-0.8642441073791609,-0.4091702860924899,-0.4025789839413985,-0.4642501755284332,-0.8239357258655973,-0.07948815956449636,0.6898232197568488,2.0534371084485077,-0.10949755663034558,1.0086074842682202,-1.0315971729267381,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,0.22040744289322065,-1.3108831332876147,-1.3170003190596855,-1.3186866202064573,-1.3070937830510354,-1.3107755996420323,-1.3173105982500022,-1.3094195254146652,-1.315356053867708,-1.3157492235804245,-1.3052230266248483,-1.313126196837537,-1.3178825297028316,-1.3134235492558248,-1.3162801218233593,-0.9705404909026409,-1.0628782761481768,-1.0359908211035007,-1.9773008338656493,-1.0563125852291497,-1.2612513843168243,-0.7060135266716338,-1.2381318559568897,-1.467597235161431,-0.46926626121710296,-0.5089522713779976,-1.2995260546000502,-1.2906393718038898,-1.3054149856502109
2015-01-21,-1.30982735982485,-1.3026675206238731,-1.305466732864993,-1.2991318331242412,0.6690850695905022,-0.027847699683560257,-0.019687480773953946,0.3253422587451518,-1.3268314473210072,0.6582312781659985,0.34162974283021064,-0.031275620780324594,-0.8750837118949908,-0.057426998808994704,-1.2278327599937877,0.8414569553187886,0.09405544561920243,-0.9228381498967235,-0.8642441073791609,-0.36018581268062644,-0.4025789839413985,-0.4642501755284332,-0.7664349996374384,-0.12007493319756483,0.7378612039640955,2.0070187165026874,-0.10949755663034558,1.05310887949085,-0.9789967935531115,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,0.07721784751116915,-1.3108831332876147,-1.3094120461835597,-1.3138207837438625,-1.3070937830510354,-1.3175314542246355,-1.3198447466850665,-1.3094195254146652,-1.314075814396565,-1.3161454811798563,-1.3052230266248483,-1.311841768211495,-1.316810545131115,-1.3100217243898116,-1.314483408296853,-0.8310997125460562,-0.9831049090494393,-1.0308383161128247,-1.9395812167127728,-1.073652011763099,-1.225966275108032,-0.769945158314768,-1.1601683842908252,-0.7439750089016225,-0.426675643820084,-0.497991358350382,-1.300504834946767,-1.2929867081449715,-1.3048515237220257
2015-01-22,-1.295546455683703,-1.2829356444928879,-1.2908459276656294,-1.2792798521882158,1.2453060144673564,-0.027847699683560257,-0.019687480773953946,1.3362411223266983,0.6983670547141057,0.47990002980191976,-0.02610327790491162,-0.20225232659767756,-0.8750837118949908,-0.06225287722620081,-1.198252096526526,0.7651895045702068,0.05788997497633847,-0.922798483691501,-0.8642441073791609,-0.29895522091579735,-0.4025789839413985,-0.4642501755284332,-0.8705872584658014,-0.11614718091049357,0.4112029113548377,1.937391128583957,-0.10289367314715997,1.0798097166244283,-0.9789967935531115,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,-0.26010379545616436,-1.2986071638218823,-1.3100238229871026,-1.3160828538866196,-1.3093620195826208,-1.3062089411664188,-1.3098613265760564,-1.3021676541136484,-1.3085357959852162,-1.314408912943484,-1.3049617931866069,-1.304372774278499,-1.3122249560087393,-1.3021900078518855,-1.310900603161051,-0.5537349264555477,-0.7885177160849856,-1.0207692826804904,-1.8981456507620664,-1.1255437356394087,-1.1335764504910553,-0.9185427613410656,-0.9308265463505048,-0.010345713254190857,-0.3477665553155283,-0.4722761636596273,-1.3007545612425506,-1.2939805196696763,-1.3042636236735268
2015-01-23,-1.2778948934133585,-1.2753052878731899,-1.2744212486479918,-1.2738207931279073,0.6459460489457356,-0.027847699683560257,-0.019687480773953946,-0.45026117969241386,0.6543410003220379,-0.8464386299059165,-0.14222949497916076,-1.12125212036595,-0.8750837118949908,-0.06754994596121597,-1.2090528995263348,0.7906119881530674,0.04342378671919251,-0.9223734186775115,-0.8642441073791609,-0.44590864115138723,-0.4025789839413985,-0.4642501755284332,-0.906932057119449,-0.1240026854846361,0.15179779663572185,1.9057422249845326,-0.09628978966397464,1.0086074842682202,-1.0052969832399248,-0.1316940350986619,-0.13016326052032848,-0.12861549536464442,-0.22430639661065127,-1.2787424508042433,-1.3100238229871026,-1.3084836732817606,-1.29507111856201,-1.3062089411664188,-1.31662699016604,-1.2824225815739603,-1.3085357959852162,-1.3131268660066013,-1.2903313905362532,-1.304372774278499,-1.3109386404374983,-1.2947817425965904,-1.3060398091619494,-0.4057346859148566,-0.6646713022486151,-1.0200879370116342,-1.862816931242284,-1.114247778111858,-1.1377374319543747,-0.9069848397630521,-0.964511747510818,0.6106593033573392,-0.27284725303582913,-0.43561438752010556,-1.300729113836105,-1.2938699824793385,-1.304333953109601
